Id,SalePrice
2120,110695.467605828
2121,103848.2550802691
2122,105413.48927303746
2123,89373.96366441628
2124,160206.67573249864
2125,126692.04473469731
2126,149711.91675539178
2127,151156.6572427571
2128,126689.43196623097
2129,98056.61436652567
2130,140154.35941487664
2131,143817.41369732516
2132,112957.67516116805
2133,124270.8986614144
2134,120158.62468660001
2135,94123.33509511643
2136,76209.98468328806
2137,113760.27076676485
2138,130747.06695774943
2139,150975.26212220645
2140,139629.43163228306
2141,142731.4550238793
2142,132221.79598537192
2143,142480.3117910811
2144,114829.66963937346
2145,135874.6228607769
2146,159832.3681112488
2147,137649.84835272774
2148,125169.81368902604
2149,143075.58547982355
2150,232210.4119567768
2151,105902.22301720046
2152,169734.50040124106
2153,161972.40911778138
2154,105190.99167646884
2155,139630.1749177245
2156,250357.09079377117
2157,233779.99921634703
2158,238625.09203910353
2159,202597.89817232647
2160,167568.21181128602
2161,239438.2180897391
2162,358681.34538240783
2163,363148.68379268266
2164,252834.7497653009
2165,206737.53153123427
2166,145580.32443086692
2167,226991.60677135325
2168,201819.16524370617
2169,199306.2507096457
2170,224918.0309734643
2171,144735.61298692372
2172,132718.29057807833
2173,162781.3534983533
2174,231729.38061351344
2175,294649.3476104102
2176,340537.8679518014
2177,245335.16886245523
2178,211439.1184485438
2179,143647.22635435633
2180,211877.3556838041
2181,187324.40266276733
2182,214524.70586105506
2183,190923.67317065736
2184,124463.72770842676
2185,115016.39355449169
2186,145660.48243983838
2187,152199.69387890783
2188,152836.93758075012
2189,220772.2156341259
2190,79829.81058419375
2191,81156.83835062344
2192,91623.35687972663
2193,97285.73268975715
2194,100501.39097488046
2195,111896.17614084513
2196,100982.07755214543
2197,115940.82797329935
2198,158360.13327238674
2199,166768.56788352225
2200,147421.22915904928
2201,140653.0168130826
2202,206408.40988297752
2203,145055.2848256773
2204,194119.87057593273
2205,118677.08197519931
2206,137179.2956562621
2207,213024.98764677806
2208,252108.85464689185
2209,209728.4852044118
2210,122994.32749884797
2211,113884.62500105343
2212,113374.38595598964
2213,101083.14845767691
2214,132550.8599143872
2215,103112.43528629272
2216,149530.9085820304
2217,64043.13695070997
2218,73095.88335095505
2219,67574.20648277248
2220,65874.75451459043
2221,348108.4931458062
2222,290678.2051966615
2223,309595.71258548077
2224,213753.47818245378
2225,123846.70901015782
2226,188793.6454407427
2227,205197.76476326986
2228,276662.6722800052
2229,239583.27510943648
2230,157531.4737106111
2231,212078.6696778379
2232,182772.3592861603
2233,183354.3036499621
2234,243848.0267926327
2235,228934.11260388035
2236,265873.7786129375
2237,361078.3776170964
2238,201091.62792735436
2239,107185.14805090638
2240,161627.40786379005
2241,148253.0802940328
2242,125861.78569167048
2243,122486.70662528547
2244,96173.94799543891
2245,94114.56320448272
2246,145727.16506940604
2247,103499.29322610341
2248,125732.08183274073
2249,126078.13975821245
2250,135421.7308829512
2251,106058.32135966908
2252,174227.59044530062
2253,151921.96383645578
2254,175841.52212444425
2255,190348.9306631498
2256,183652.413586666
2257,204634.66343214855
2258,166031.94744357065
2259,179815.20470495507
2260,146551.00044081596
2261,188692.24057893545
2262,213304.3360721264
2263,385611.7844258958
2264,411976.01344674884
2265,161230.80900003275
2266,289516.11914463073
2267,383665.2119670973
2268,426200.05989135854
2269,150123.82913583564
2270,190904.28482031645
2271,224505.76958123085
2272,195243.0975680119
2273,166834.68323139247
2274,184638.11654074653
2275,162737.62079733735
2276,191853.25921402726
2277,186534.96484076645
2278,146687.69971073215
2279,129822.31636129755
2280,117533.16427478546
2281,173703.56338798656
2282,190411.15466355724
2283,99800.07654527028
2284,108977.4528648803
2285,137615.3294423084
2286,121857.71564230988
2287,379017.62331680476
2288,291909.44964654924
2289,386379.24498489813
2290,474663.5345295927
2291,345175.63996103907
2292,445814.6861578902
2293,453351.70172553504
2294,437148.8228351285
2295,439718.8257143729
2296,286467.7145487709
2297,333591.4085375444
2298,353839.91585427045
2299,398420.7975874804
2300,350346.19258522475
2301,308865.02134898916
2302,252253.20642602816
2303,244455.93188774821
2304,247688.57796419403
2305,185259.76083230262
2306,184749.63203158358
2307,192246.9382501401
2308,219622.788841027
2309,284469.1294254177
2310,215135.16534612383
2311,190302.2326167541
2312,176741.4482632145
2313,175840.44707002514
2314,167476.99211945944
2315,173948.0789118389
2316,186527.058471645
2317,186887.61604940728
2318,176393.85268685842
2319,175462.99498415133
2320,179613.26494205036
2321,249895.43519586942
2322,166987.85429924246
2323,190807.17954734847
2324,164452.36216703523
2325,200924.62612638832
2326,167382.30535684314
2327,213173.85009627425
2328,233297.82482346738
2329,188429.0936144439
2330,178703.09412780276
2331,370057.2424458016
2332,375636.4897709843
2333,334358.8794218276
2334,265799.62155890214
2335,285202.03591211454
2336,341267.2568010539
2337,203838.5940236431
2338,268743.15431429085
2339,216239.01167435746
2340,400568.5067816206
2341,214872.73914748052
2342,229707.97842829413
2343,226910.93376383788
2344,221655.36911952845
2345,245252.88771525084
2346,215677.1082837371
2347,203345.41276578736
2348,244429.35031042068
2349,181532.0541516738
2350,304607.8329229459
2351,261761.14318185634
2352,255556.57204824733
2353,264219.03117217607
2354,134925.74233765656
2355,141936.43200292214
2356,155208.13260777248
2357,195712.68578314356
2358,194519.62106040108
2359,124755.03483758277
2360,116234.35264268544
2361,140360.62684407376
2362,272511.680696019
2363,139730.87940928098
2364,156122.1568585803
2365,221130.89363408304
2366,195774.65244248736
2367,227658.75737969275
2368,213958.62556582998
2369,222400.86728585899
2370,171242.23108243058
2371,170551.37291637293
2372,192153.0853636503
2373,283086.00256237603
2374,315943.27522968914
2375,256037.09952914852
2376,274311.53154518636
2377,315683.8935166155
2378,144224.3422756077
2379,205388.74063581746
2380,143974.8563991816
2381,164091.851188099
2382,205022.46068902264
2383,203256.2402482187
2384,253556.2648442253
2385,161386.44443233343
2386,136555.64622867038
2387,134249.3807018851
2388,94224.00804569188
2389,127530.17908983066
2390,148071.74026061545
2391,143940.45823775348
2392,116544.8880211899
2393,166803.1481298983
2394,145280.29442492934
2395,205946.17119495256
2396,144419.5085805214
2397,211670.5811738525
2398,132999.28517382618
2399,58389.39900831538
2400,56871.301445761
2401,110342.0972747104
2402,137370.08454591015
2403,133949.0745123795
2404,148429.9235641705
2405,163148.75794054416
2406,143204.4998364877
2407,123891.10053736779
2408,140812.8801358745
2409,124723.97828205324
2410,166231.64922212978
2411,120584.88540464923
2412,155051.65191651098
2413,132076.05945733216
2414,142104.82556760052
2415,128213.15110700522
2416,126160.40627016447
2417,132036.74206469444
2418,128398.65755348958
2419,128639.81045689365
2420,125212.59155952919
2421,151041.47401227566
2422,112448.54229283729
2423,117146.77558612514
2424,157417.12080603378
2425,181479.003106046
2426,129445.92007941705
2427,134461.3245289196
2428,177498.8756122293
2429,116625.7216831899
2430,134755.7100202175
2431,109419.78152823984
2432,144031.486814288
2433,149332.7306584189
2434,130111.93412933323
2435,147944.06308524747
2436,108802.30254577973
2437,105655.86824548361
2438,127662.7897342387
2439,107819.21024220914
2440,120815.5152016801
2441,85963.5593805384
2442,96931.8207384648
2443,120276.28991442198
2444,125182.41410677829
2445,81986.55886083237
2446,136757.45226551226
2447,182481.36196395932
2448,133546.7864667412
2449,108442.73453983416
2450,144088.48956652
2451,130161.54351535084
2452,195768.32205775828
2453,92412.3175802185
2454,122994.55811017352
2455,110904.96873761204
2456,129783.37845099777
2457,128942.05302429937
2458,121694.83280571482
2459,111102.38056917065
2460,132469.7479708661
2461,120610.24191650825
2462,134981.56082267503
2463,124465.28545597999
2464,171643.79758997445
2465,138649.4659595112
2466,114741.77859281248
2467,133696.68617430632
2468,80706.5482760757
2469,77079.17428402121
2470,180078.33454459434
2471,205547.50724179877
2472,163244.12751448294
2473,115907.3568723777
2474,81278.963403348
2475,215485.46214074496
2476,114500.99695904563
2477,127080.46262431933
2478,148672.0414682543
2479,103935.31099484666
2480,155848.65716082146
2481,125872.01230428641
2482,131432.666790909
2483,114672.08901044895
2484,122834.82514470334
2485,126039.35742042222
2486,154580.11868412682
2487,185298.64091630676
2488,154929.1380670074
2489,145777.91399929556
2490,150688.70237547363
2491,86446.6612815976
2492,187898.69583750356
2493,149985.74896383975
2494,152063.43659647802
2495,88647.49050230155
2496,231995.52421657584
2497,148088.29624979515
2498,111784.4578130803
2499,90839.89324633637
2500,130466.35716052716
2501,131493.0755491884
2502,141948.37742104306
2503,87244.68285196528
2504,186762.8586635957
2505,224008.40372100237
2506,258459.69349223273
2507,284820.5002057374
2508,257780.79086250614
2509,217663.4970395023
2510,221491.3089584342
2511,178557.7641796515
2512,214980.99219313747
2513,222076.05679645506
2514,259834.22647909916
2515,151350.7782476441
2516,167417.49768988127
2517,138377.69918641006
2518,154182.8320403087
2519,229030.3840028869
2520,219848.96321778037
2521,189345.2854731382
2522,223278.360933294
2523,115158.42126710873
2524,137522.69735346013
2525,149661.78396986093
2526,133629.89283922242
2527,110648.41725795863
2528,129042.44961120455
2529,133495.53446722295
2530,118090.71263829841
2531,265983.69891309727
2532,227370.98228767543
2533,196590.32156636214
2534,234816.98317647236
2535,314588.8450033883
2536,240890.53865742695
2537,240448.5081099355
2538,178559.51963470248
2539,186255.1723129648
2540,175054.76507030294
2541,179109.70015014062
2542,169985.26960513002
2543,127728.91844128084
2544,118086.5288687551
2545,132547.38662247217
2546,130902.83171898666
2547,135661.74448048175
2548,148156.18422207073
2549,158991.19950868428
2550,505915.52972355083
2551,143905.15500218354
2552,122455.01585600633
2553,77915.52149477175
2554,96999.91328164624
2555,116762.12091057969
2556,99795.17811545907
2557,101785.36316874942
2558,128520.68539548435
2559,134910.70217304467
2560,143506.18818687496
2561,136481.20886396785
2562,128500.61541139723
2563,150180.00662730355
2564,204628.88704864468
2565,143675.4819984452
2566,160646.18368661703
2567,132753.90415161496
2568,185503.89053594143
2569,207986.95034895092
2570,120067.97305001615
2571,190352.20976372442
2572,155159.28258068202
2573,225056.8473977378
2574,264197.08941940236
2575,128956.43143074462
2576,119994.88259600812
2577,152598.212988672
2578,82994.45975567773
2579,65384.43102951418
2580,113995.14166834851
2581,106895.35451189305
2582,103457.41871002705
2583,276381.94850171125
2584,165449.2914475742
2585,183721.58886650717
2586,216164.86346152567
2587,192450.2066064754
2588,146832.51618636638
2589,149972.90708550444
2590,208803.45482897712
2591,215403.97572493477
2592,215774.00418240644
2593,245998.5519563183
2594,171745.57669588723
2595,199789.67962198626
2596,321106.18654028897
2597,193779.50848502008
2598,282377.42805359233
2599,334992.4576983438
2600,138015.70796413926
2601,146768.82382078204
2602,78905.90578945054
2603,90934.58698638862
2604,82758.79597646554
2605,78391.58659851998
2606,153212.67064562126
2607,194225.3378170085
2608,199687.343042036
2609,166299.95565691713
2610,112094.34611205693
2611,122783.3214441996
2612,156111.70142696414
2613,130706.31796194818
2614,126655.52430876713
2615,154973.8367339616
2616,145245.44349962834
2617,179947.915659519
2618,205350.051813836
2619,199517.5510751136
2620,185879.44907379028
2621,179358.26788671146
2622,182278.2989182979
2623,250694.63573323953
2624,304924.5801921887
2625,301577.8531760861
2626,171476.297701546
2627,163802.72431544855
2628,475285.388482168
2629,491340.7484062334
2630,349548.1344492629
2631,458147.72324219503
2632,432614.7056326271
2633,307093.23317110306
2634,421965.38715721306
2635,157911.82953787103
2636,180490.18334366172
2637,182498.83977414214
2638,253930.96964237627
2639,185976.04822139366
2640,157334.05564116992
2641,102794.86124764009
2642,193051.54474101053
2643,97469.54924999662
2644,126858.59442263268
2645,103646.93272738972
2646,93161.20515282999
2647,99047.9969167026
2648,142640.37501847185
2649,141276.60993840822
2650,133913.75266143598
2651,140145.91627243755
2652,415716.6236266275
2653,249711.31738465605
2654,258713.634220961
2655,413773.39826536
2656,323041.87997841067
2657,356333.92391609866
2658,317259.5589800036
2659,321003.3274439379
2660,377146.3591112533
2661,372647.6472711446
2662,375355.4367916645
2663,287991.2750569839
2664,278779.99473211943
2665,331277.6752647419
2666,286121.54380527773
2667,164242.54860691517
2668,180978.37397807903
2669,176067.46667422442
2670,275991.7387121825
2671,182441.63189943804
2672,184214.71043632182
2673,209802.3435364759
2674,206192.4586578899
2675,173387.27673235058
2676,188335.8342953045
2677,190321.05976628658
2678,254453.8725923066
2679,279157.6301747263
2680,298631.65947183094
2681,396111.13596696226
2682,324705.3360766977
2683,446766.3807258204
2684,333319.4130279095
2685,329088.15509868006
2686,267141.4452848735
2687,326622.34311950963
2688,209436.8886672958
2689,201871.34093882662
2690,444484.8094994152
2691,192700.7217182708
2692,129935.80899074559
2693,189264.9964225042
2694,129237.8091914926
2695,191700.9860359488
2696,185411.90695829527
2697,190076.8208815885
2698,186022.44124518908
2699,173622.12679708778
2700,157097.80474809554
2701,150391.91608584957
2702,115413.65529943965
2703,122229.02561930985
2704,138465.92433689954
2705,120230.55598094176
2706,118686.40452216358
2707,125823.997347588
2708,132132.85961564715
2709,104828.52564293824
2710,128216.04769782492
2711,263674.4164938625
2712,387204.6362495056
2713,168716.25117102388
2714,149227.98081513576
2715,172132.69047134987
2716,146282.51489613584
2717,185968.29818887427
2718,225345.20689239597
2719,153251.00393791296
2720,173244.99072679883
2721,138338.2796873316
2722,163811.48804149104
2723,145012.7200250093
2724,130884.32948300545
2725,134780.57025851772
2726,148413.82927300083
2727,176008.66272838588
2728,172372.69866726175
2729,149024.54473781813
2730,144206.23672347591
2731,124737.16196559218
2732,129425.37427165353
2733,159122.22127635003
2734,145336.14862223048
