SalePrice,id
182963.43836973613,2668
179789.38912915724,2669
276270.6689571884,2670
189938.2814792827,2671
192999.4184597643,2672
199150.71994500342,2673
193638.22539643347,2674
173734.96291527757,2675
193959.68293635943,2676
199190.79459289685,2677
246330.52082029937,2678
279996.34750210046,2679
293786.5069121678,2680
406881.08673550986,2681
322314.42545983027,2682
510566.9041401192,2683
324328.1864519246,2684
330938.3529235922,2685
248456.88225048565,2686
310447.8164254772,2687
219356.4087076585,2688
209065.2241964843,2689
412486.1616310347,2690
186942.29416057438,2691
141523.75190948503,2692
197787.72506566637,2693
139974.61502772354,2694
192803.89228883173,2695
186130.84430764487,2696
183977.1702184716,2697
190400.00653663778,2698
167611.00872774463,2699
153026.42966463757,2700
149892.442872081,2701
112390.38364081683,2702
127749.52197935665,2703
140739.63557307707,2704
114830.77449367486,2705
112385.33247534686,2706
123430.31476534493,2707
132812.1269921411,2708
104276.94152893686,2709
127764.61511972832,2710
240781.4769064467,2711
394691.5356485021,2712
169467.14786999044,2713
151871.37107886068,2714
169348.7351350641,2715
145080.9633149593,2716
192374.06097707996,2717
220471.9589492697,2718
152076.8771889427,2719
175811.50601623545,2720
131628.5885588874,2721
159198.1859856937,2722
144380.4473770483,2723
125949.12610356549,2724
129966.54331202697,2725
147862.67806120907,2726
176218.83843922714,2727
185367.9216619927,2728
149120.9069757319,2729
147139.0617180473,2730
134201.54562278313,2731
134045.6456957988,2732
158581.67650149725,2733
138766.64556362433,2734
133277.22324177995,2735
